Date,Open,High,Low,Close,Adj Close,Volume
2011-05-30,564.020081,569.212524,544.012634,546.156250,430.579041,9684365
2011-06-06,545.918091,554.206909,537.629272,542.535889,427.724884,13868589
2011-06-13,541.154419,548.109375,525.338989,545.965759,430.428894,20219211
2011-06-20,547.442444,552.825439,522.576050,551.586853,434.860413,14255683
2011-06-27,549.157410,587.552673,547.632996,573.833252,452.399078,16188785
2011-07-04,569.498352,579.263855,562.209900,566.783020,446.840820,14578847
2011-07-11,567.354675,567.688110,542.154785,545.870483,439.102295,15712220
2011-07-18,546.442078,558.684753,541.916626,556.636353,447.762421,10901526
2011-07-25,552.587280,567.545227,535.819092,537.343445,432.243042,12758903
2011-08-01,543.774414,548.728638,502.092224,507.760986,408.446777,14877980
2011-08-08,495.327789,495.327789,448.738953,452.502258,363.996155,31986852
2011-08-15,452.502258,459.123779,428.731476,437.687225,352.078888,16259455
2011-08-22,439.545044,457.218323,398.529724,402.340698,323.645874,26758546
2011-08-29,408.581116,469.413330,406.532715,466.936218,375.606964,21220749
2011-09-05,463.029999,479.702911,452.645172,454.360107,365.490631,23174373
2011-09-12,447.071655,454.455383,429.493683,439.068695,353.190063,28024260
2011-09-19,437.163208,440.735962,405.008331,412.344421,331.692902,18954263
2011-09-26,411.582214,424.348907,394.575867,395.719177,318.319458,23008715
2011-10-03,389.431091,401.483215,371.853119,399.863556,321.653198,19316591
2011-10-10,399.863556,435.781738,396.957733,417.155731,335.563171,23631113
2011-10-17,420.156860,423.967804,403.055237,412.534973,331.846191,18394140
2011-10-24,418.346649,468.412964,414.249878,460.838715,370.702118,14171269
2011-10-31,457.265961,465.554749,433.781006,445.070923,358.018402,20818396
2011-11-07,445.070923,452.835724,403.150513,409.533844,329.432037,14881085
2011-11-14,414.440430,417.251007,366.851257,372.901123,299.964417,34286120
2011-11-21,370.519287,380.570648,349.654358,357.228607,287.357300,29536904
2011-11-28,360.896637,402.864685,360.134460,399.291931,321.193359,29285672
2011-12-05,397.100616,401.102112,372.567657,378.760437,304.677704,18625479
2011-12-12,383.762329,386.334717,345.319397,347.701233,279.693451,27965742
2011-12-19,346.796143,349.225616,324.502106,330.885437,266.166718,34456668
2011-12-26,332.981445,342.699371,318.214050,319.500244,257.008362,20861439
2012-01-02,321.929718,353.941650,316.403839,346.462677,278.697113,25030866
2012-01-09,345.367035,404.817810,337.792786,396.052612,318.587677,33288678
2012-01-16,393.003876,427.207123,388.907104,415.917175,334.566833,37659516
2012-01-23,414.440430,440.735962,401.769043,437.067932,351.580688,24630373
2012-01-30,434.447906,458.075775,411.677490,445.404388,358.286652,34995090
2012-02-06,452.264069,455.789215,412.153870,452.597534,364.072815,55157223
2012-02-13,453.502655,473.271912,444.451630,455.408112,366.333679,31812877
2012-02-20,455.408112,477.273407,438.639954,453.026276,364.417694,26072115
2012-02-27,455.360474,455.360474,417.870300,443.880005,357.060364,27451037
2012-03-05,443.022522,443.022522,396.290802,433.685730,348.860016,26122166
2012-03-12,438.354126,453.312103,428.112213,433.114075,348.400177,26244454
2012-03-19,433.495178,453.216827,421.824158,427.302368,343.725159,25517217
2012-03-26,426.921295,452.216461,417.298645,449.453522,361.543762,24635861
2012-04-02,448.596039,459.457245,445.023285,453.073914,364.456024,11125839
2012-04-09,450.072784,450.072784,422.633972,428.540955,344.721527,18318653
2012-04-16,426.159088,452.073547,423.967804,448.072052,360.432495,16950940
2012-04-23,447.786224,456.646667,432.875885,439.354492,353.420074,17499047
2012-04-30,440.640686,447.214569,408.438202,412.058594,331.462952,12301696
2012-05-07,402.245422,423.681976,389.669281,392.527496,315.752045,19787901
2012-05-14,391.098389,400.149384,371.567291,381.047028,306.517059,23470910
2012-05-21,375.473511,391.098389,370.328735,389.288177,313.146301,26040992
2012-05-28,389.669281,399.196655,376.426239,379.093903,304.945953,16921957
2012-06-04,374.377869,400.006470,370.709839,391.003113,314.525787,16593616
2012-06-11,396.338440,399.196655,386.144165,394.956970,317.706299,14830619
2012-06-18,399.196655,411.534576,394.051880,398.815552,320.810242,20890789
2012-06-25,400.149384,423.015076,386.334717,420.585602,338.322205,20268619
2012-07-02,423.015076,434.066803,420.776123,427.064209,343.533630,14277808
2012-07-09,423.967804,423.967804,404.055603,404.913086,325.715088,16521276
2012-07-16,397.767548,398.910828,385.191437,396.290802,318.779297,16578293
2012-07-23,392.527496,392.908600,363.945404,380.284821,314.792206,25149219
2012-07-30,384.905609,397.100616,373.949127,378.236450,313.096619,18613270
2012-08-06,384.905609,395.195160,379.760834,381.189941,315.541443,18361630
2012-08-13,382.047394,390.050385,370.233459,376.140411,311.361511,20601593
2012-08-20,376.140411,384.333954,367.565796,369.471283,305.841003,20597526
2012-08-27,372.043671,372.901123,341.174988,344.319031,285.020447,22395270
2012-09-03,346.939056,354.418030,330.837799,353.370026,292.512665,25491809
2012-09-10,357.276245,388.716553,356.561676,385.858337,319.405853,25378729
2012-09-17,390.622009,395.528625,373.472748,390.002747,322.836487,21610911
2012-09-24,390.145660,395.290436,375.473511,381.952118,316.172333,24717631
2012-10-01,382.904846,394.480591,322.977722,391.146027,323.782867,19998597
2012-10-08,389.669281,406.342163,386.620514,401.054474,331.984894,28481757
2012-10-15,400.197021,402.864685,385.096161,388.192535,321.338013,17243491
2012-10-22,386.048889,391.003113,377.902985,380.904114,315.304840,10767282
2012-10-29,382.047394,385.191437,370.233459,383.333588,317.315918,13526998
2012-11-05,380.237183,389.431091,367.279968,372.091309,308.009766,15314279
2012-11-12,367.375244,369.185455,351.702728,352.607819,291.881714,11572971
2012-11-19,352.512543,355.990051,342.127716,347.605957,287.741302,15104531
2012-11-26,347.987061,369.471283,347.987061,367.946899,304.579102,15581737
2012-12-03,369.661804,384.857971,368.423248,375.616425,310.927795,16754300
2012-12-10,376.330963,383.857605,368.709076,378.236450,313.096619,15218546
2012-12-17,379.665558,415.869537,376.664429,410.343658,339.674286,35485367
2012-12-24,409.772034,416.203003,406.151642,408.295288,337.978699,15186757
2012-12-31,407.390198,423.586700,406.866180,413.011322,341.882477,15184864
2013-01-07,414.345154,426.826019,395.957336,397.576996,329.106293,27553116
2013-01-14,398.339203,407.628357,389.526367,395.385712,327.292419,15796931
2013-01-21,395.385712,399.482483,379.713196,387.525635,320.786011,15459063
2013-01-28,388.430725,392.241669,378.331726,381.904480,316.132965,17182209
2013-02-04,383.952881,385.334320,366.803619,369.137817,305.564972,16647122
2013-02-11,371.614929,371.948395,350.892914,358.324249,296.613678,20824787
2013-02-18,358.276611,370.471649,343.652100,347.272491,287.465271,22306515
2013-02-25,348.463440,350.988190,322.024994,324.978455,269.010712,23833154
2013-03-04,323.930450,344.604828,317.594757,342.175354,283.245911,21596803
2013-03-11,341.651367,345.700500,330.218506,337.697510,279.539276,16087207
2013-03-18,332.362183,335.363312,305.066284,306.638275,253.829056,15851729
2013-03-25,312.497620,312.783447,286.487915,298.063660,246.731155,23652109
2013-04-01,299.826233,309.925232,288.726837,294.586182,243.852585,20223539
2013-04-08,295.824738,298.968750,281.104950,285.344635,236.202591,25453039
2013-04-15,283.915527,289.155579,278.675476,285.630432,236.439178,22729750
2013-04-22,287.535919,301.636414,286.773743,290.632324,240.579636,19401167
2013-04-29,291.061035,299.540405,283.629700,296.491638,245.429855,15592418
2013-05-06,298.540039,311.354340,298.206573,303.446625,251.187088,23156619
2013-05-13,303.827728,306.066650,282.486420,297.110931,245.942520,22710731
2013-05-20,298.111298,304.589905,281.390778,298.206573,246.849487,31896599
2013-05-27,298.301849,308.496124,276.388885,277.960907,230.090500,26992208
2013-06-03,279.628204,288.107574,276.341248,278.246735,230.327087,18606597
2013-06-10,278.675476,281.914764,251.998840,261.192749,216.210159,24173403
2013-06-17,262.050201,279.723480,252.999207,259.192017,214.553970,30523090
2013-06-24,257.429443,262.383667,248.997726,260.811646,215.894684,27278856
2013-07-01,259.239624,272.768494,250.950836,252.189392,208.757355,21501955
2013-07-08,250.474457,252.808670,243.186020,250.236282,207.140610,22402799
2013-07-15,242.471481,247.235153,228.323334,229.609528,190.066177,21950665
2013-07-22,229.561890,229.609528,206.410400,208.554047,178.060394,22726212
2013-07-29,207.887131,213.651184,191.690613,192.786255,164.598068,26870242
2013-08-05,192.786255,210.602432,186.069458,208.458771,177.979034,23408131
2013-08-12,210.364243,250.569733,210.221344,224.226563,191.441360,52177196
2013-08-19,219.129425,270.577209,213.079544,268.957550,229.632019,69037805
2013-08-26,270.624847,275.912537,252.570480,261.049835,222.880539,49902341
2013-09-02,262.050201,282.343506,261.526215,278.342010,237.644333,39698433
2013-09-09,278.342010,303.732452,278.342010,284.201324,242.646927,30603460
2013-09-16,290.108307,298.682922,271.434662,285.820984,244.029785,33611576
2013-09-23,283.820251,289.441406,272.482666,273.816498,233.780518,25290177
2013-09-30,270.958313,280.295105,253.570862,274.816895,234.634659,30861102
2013-10-07,274.388153,298.444763,272.863770,293.347626,250.455933,30409709
2013-10-14,293.442871,314.403076,286.487915,313.355072,267.537994,32597173
2013-10-21,313.450348,327.646118,305.923737,306.638275,261.803253,31722956
2013-10-28,309.639404,325.645386,294.109802,320.262421,273.435394,31940880
2013-11-04,320.262421,339.984070,315.975098,338.936066,289.378662,27748247
2013-11-11,338.983704,359.038788,333.553101,357.609711,305.321930,42074378
2013-11-18,361.087189,376.807343,359.181702,373.901489,319.231659,40006181
2013-11-25,375.473511,386.239441,369.518921,381.666290,325.861084,23042211
2013-12-02,381.189941,403.960327,377.283722,402.721771,343.837982,26895388
2013-12-09,409.676758,411.534576,389.764557,395.528625,337.696564,29901300
2013-12-16,395.528625,400.339935,386.811066,398.196289,339.974152,18249049
2013-12-23,398.243927,407.866547,396.624268,404.960724,345.749512,12063205
2013-12-30,404.913086,414.916809,389.669281,393.003876,335.540955,12293434
2014-01-06,391.527130,396.052612,365.374512,366.327240,312.764832,19312656
2014-01-13,367.041779,370.805115,354.989685,359.800995,307.192810,17614972
2014-01-20,359.658081,375.378235,352.607819,358.228973,305.850647,18356820
2014-01-27,351.940918,352.179108,325.073730,339.221893,289.622681,25838386
2014-02-03,338.126221,368.709076,320.167145,366.279602,312.724121,35455683
2014-02-10,368.613800,374.616058,342.461182,353.274750,301.620789,33364047
2014-02-17,353.894012,363.850128,346.796143,356.704590,304.549133,18542996
2014-02-24,356.132965,356.132965,324.597382,327.550842,279.658112,29019123
2014-03-03,327.741394,355.751862,324.597382,353.560577,301.864838,31552217
2014-03-10,350.845276,353.274750,316.308563,325.550110,277.949890,36287076
2014-03-17,325.550110,347.748871,323.072998,345.700500,295.154022,28288264
2014-03-24,347.558319,365.612671,339.317169,363.469025,310.324554,27233762
2014-03-31,366.470154,392.527496,364.898132,383.000122,326.999908,34016878
2014-04-07,383.524139,404.722534,379.379730,400.006470,341.519653,20815576
2014-04-14,400.006470,404.436707,385.620148,399.101379,340.746918,12614159
2014-04-21,399.673035,412.439697,397.815186,406.723267,347.254364,17767181
2014-04-28,404.913086,411.486969,369.757080,371.614929,317.279388,24331304
2014-05-05,371.948395,400.863953,370.471649,397.005371,338.957367,22403737
2014-05-12,397.243530,462.887085,396.433716,420.061584,358.642426,61744673
2014-05-19,423.967804,460.171783,415.012085,455.598663,388.983521,38904093
2014-05-26,459.314331,471.604645,431.208618,452.645172,386.461853,27076795
2014-06-02,453.312103,541.868958,449.167694,534.151794,456.051025,47776825
2014-06-09,538.296204,552.492004,499.186371,500.710754,427.499512,25937403
2014-06-16,499.900909,514.334900,487.801147,495.327789,422.903595,30237107
2014-06-23,496.280518,512.572327,492.564850,494.375031,422.090179,15969577
2014-06-30,496.756897,523.909851,495.184875,511.238495,436.487946,20331842
2014-07-07,511.714844,517.240723,475.653778,478.178528,408.261841,25484340
2014-07-14,473.319550,541.630798,468.984619,536.390747,457.962555,32368707
2014-07-21,537.343445,547.204285,524.529175,531.245972,462.790802,26160043
2014-07-28,533.627808,539.153687,512.000671,522.814209,455.445587,24631826
2014-08-04,525.291321,541.916626,510.095184,512.286499,446.274445,28970682
2014-08-11,518.669800,521.146912,500.282013,516.097412,449.594238,25627932
2014-08-18,512.619934,527.816101,508.094452,512.334106,446.315887,21905396
2014-08-25,512.286499,514.477783,485.657501,488.896820,425.898682,20851394
2014-09-01,492.421936,505.617340,480.846191,489.134979,426.106140,25625633
2014-09-08,490.754639,499.996185,486.038605,491.564484,428.222565,20419114
2014-09-15,488.753906,489.706635,462.696564,486.848419,424.114258,25642057
2014-09-22,481.131989,482.370575,430.303497,451.835358,393.612854,25698194
2014-09-29,451.930634,457.599396,424.444183,427.588196,372.490143,13061966
2014-10-06,427.588196,447.262207,415.012085,426.873657,371.867676,25553816
2014-10-13,422.824524,445.499664,415.393188,426.397278,371.452698,25749021
2014-10-20,433.542816,440.974152,425.253998,437.401398,381.038818,15072714
2014-10-27,438.735229,470.175537,425.492188,466.840942,406.684845,26319923
2014-11-03,468.746429,471.509369,448.357849,449.120056,391.247437,11608226
2014-11-10,452.216461,459.885986,440.307251,455.551025,396.849762,29594642
2014-11-17,453.645538,469.460968,438.354126,441.021790,384.192657,19629465
2014-11-24,450.644440,457.123047,436.829742,450.977875,392.865936,22307363
2014-12-01,452.549896,452.549896,435.114838,439.354492,382.740295,16130895
2014-12-08,442.069794,443.975281,381.142303,383.667053,334.228577,24825404
2014-12-15,380.141907,391.670044,368.709076,386.287079,336.510986,28996976
2014-12-22,387.239807,390.240936,371.662567,379.427368,330.535187,18274336
2014-12-29,380.332458,393.480225,376.569153,391.336578,340.909821,15948738
2015-01-05,393.480225,401.530853,365.469788,380.761200,331.697174,25564610
2015-01-12,380.618286,380.618286,354.513306,365.279236,318.210175,25582251
2015-01-19,366.422516,392.527496,362.563934,384.048126,334.560547,22839178
2015-01-26,384.048126,384.905609,365.565063,371.996033,324.061462,17561534
2015-02-02,371.472015,376.140411,349.654358,351.226349,305.968109,19590653
2015-02-09,340.126984,354.227478,328.694153,349.225616,304.225189,25112723
2015-02-16,351.321625,363.802490,347.463043,356.990417,310.989471,18283188
2015-02-23,358.705353,359.086426,327.979584,334.077118,291.028687,24544766
2015-03-02,340.508087,342.222992,325.121368,327.026855,284.886902,19884697
2015-03-09,327.026855,327.455597,308.924866,311.068512,270.984924,21776297
