Date,Open,High,Low,Close,Adj Close,Volume
2017-07-17,1504.949951,1631.500000,1488.050049,1621.349976,1612.031006,7654163
2017-07-24,1633.000000,1739.800049,1587.949951,1701.349976,1691.571167,6007065
2017-07-31,1718.000000,1730.000000,1691.099976,1723.449951,1713.544067,3152035
2017-08-07,1735.500000,1829.500000,1590.000000,1695.400024,1685.655273,10505236
2017-08-14,1721.300049,1762.500000,1683.199951,1704.949951,1695.150391,3679213
2017-08-21,1704.949951,1797.699951,1662.550049,1760.099976,1749.983398,4894011
2017-08-28,1773.500000,1837.400024,1762.000000,1799.949951,1789.604370,5500364
2017-09-04,1797.949951,1985.900024,1775.550049,1891.199951,1880.329956,11271149
2017-09-11,1900.000000,1935.500000,1881.400024,1902.750000,1891.813599,5257630
2017-09-18,1916.000000,1929.250000,1847.000000,1863.150024,1852.441284,3934341
2017-09-25,1859.949951,1875.000000,1759.000000,1838.050049,1827.485474,8778498
2017-10-02,1838.050049,1934.550049,1831.699951,1923.599976,1912.543701,3139440
2017-10-09,1928.000000,1973.699951,1901.949951,1953.050049,1941.824585,4112851
2017-10-16,1966.000000,1967.000000,1832.000000,1845.900024,1835.290405,5315065
2017-10-23,1845.000000,1856.900024,1700.099976,1819.000000,1808.545044,8103629
2017-10-30,1832.000000,1845.000000,1774.550049,1836.949951,1826.391724,3026381
2017-11-06,1818.000000,1848.000000,1731.099976,1745.000000,1734.970215,3574557
2017-11-13,1759.949951,1817.000000,1707.050049,1787.349976,1777.076782,3949577
2017-11-20,1786.800049,1822.750000,1747.000000,1790.000000,1779.711548,2996263
2017-11-27,1780.000000,1784.300049,1705.300049,1711.599976,1701.762207,3719557
2017-12-04,1724.000000,1724.000000,1661.000000,1702.250000,1692.466064,4599055
2017-12-11,1710.000000,1739.699951,1627.050049,1729.599976,1719.658691,5364746
2017-12-18,1726.000000,1788.400024,1653.199951,1782.449951,1772.204956,4854644
2017-12-25,1782.449951,1797.599976,1745.500000,1756.699951,1746.602905,2278520
2018-01-01,1759.500000,1821.000000,1710.000000,1814.500000,1804.070801,3242137
2018-01-08,1820.000000,1843.000000,1751.150024,1770.099976,1759.926025,3169321
2018-01-15,1771.000000,1794.900024,1632.599976,1701.900024,1692.118042,5059408
2018-01-22,1714.000000,1746.849976,1678.000000,1710.300049,1700.469727,4492195
2018-01-29,1711.000000,1760.000000,1620.199951,1628.900024,1619.537720,6240323
2018-02-05,1600.000000,1687.000000,1511.199951,1639.400024,1629.977295,6503029
2018-02-12,1645.000000,1711.849976,1601.800049,1675.250000,1665.621094,3662952
2018-02-19,1675.000000,1675.000000,1576.449951,1633.400024,1624.011719,4731108
2018-02-26,1640.000000,1679.949951,1628.000000,1659.349976,1649.812622,4636642
2018-03-05,1660.000000,1671.849976,1594.199951,1654.199951,1644.692139,3835446
2018-03-12,1663.000000,1739.900024,1655.050049,1687.900024,1678.198486,3912534
2018-03-19,1698.900024,1720.000000,1615.199951,1685.300049,1675.613525,5540982
2018-03-26,1698.900024,1798.000000,1686.000000,1767.550049,1757.390625,3946183
2018-04-02,1769.000000,1943.500000,1769.000000,1937.599976,1926.463257,6474061
2018-04-09,1942.599976,1967.750000,1891.400024,1914.349976,1903.346802,4462819
2018-04-16,1913.949951,1959.900024,1850.150024,1880.400024,1869.592041,3790616
2018-04-23,1880.000000,1938.949951,1860.800049,1901.150024,1890.222778,3964625
2018-04-30,1924.900024,1936.750000,1851.650024,1857.400024,1846.724243,2368220
2018-05-07,1865.000000,1902.000000,1818.000000,1861.500000,1850.800659,2872870
2018-05-14,1863.099976,2171.750000,1842.949951,2149.649902,2137.294189,17064046
2018-05-21,2125.000000,2177.899902,2066.199951,2116.000000,2103.837891,7967100
2018-05-28,2125.000000,2145.000000,2056.250000,2077.399902,2065.459717,4712928
2018-06-04,2090.199951,2219.949951,2055.000000,2186.850098,2174.281006,7662016
2018-06-11,2210.000000,2291.550049,2196.199951,2283.600098,2270.474609,7768961
2018-06-18,2272.000000,2342.000000,2227.050049,2336.050049,2322.623291,5836979
2018-06-25,2342.000000,2419.149902,2253.800049,2296.350098,2283.151367,8892027
2018-07-02,2300.000000,2355.000000,2281.100098,2345.699951,2332.217529,3946824
2018-07-09,2359.000000,2475.000000,2337.000000,2468.600098,2458.629639,4717269
2018-07-16,2475.000000,2745.000000,2357.500000,2721.350098,2710.358887,15773899
2018-07-23,2720.000000,2797.000000,2654.800049,2713.699951,2702.739746,11359438
2018-07-30,2715.550049,2771.649902,2660.250000,2681.300049,2670.470459,4640902
2018-08-06,2693.899902,2846.050049,2666.449951,2808.449951,2797.106934,5927913
